ID,original_title,scp_title,title_match(true/false),author_given_name,author_surname,author_id
20,Efficacy of home-based non-pharmacological interventions for treating depression: a systematic review and network meta-analysis of randomised controlled trials,Efficacy of home-based non-pharmacological interventions for treating depression: A systematic review and network meta-analysis of randomised controlled trials,True,Thunyarat,Anothaisintawee,26533839900
21,Exercise for patients with major depression: a systematic review with meta-analysis and trial sequential analysis,Exercise for patients with major depression: A systematic review with meta-analysis and trial sequential analysis,True,Jesper,Krogh,15069543200
21,Exercise for patients with major depression: a systematic review with meta-analysis and trial sequential analysis,Exercise for patients with major depression: A systematic review with meta-analysis and trial sequential analysis,True,Carsten,Hjorthøj,17343946100
21,Exercise for patients with major depression: a systematic review with meta-analysis and trial sequential analysis,Exercise for patients with major depression: A systematic review with meta-analysis and trial sequential analysis,True,Helene,Speyer,56685782700
21,Exercise for patients with major depression: a systematic review with meta-analysis and trial sequential analysis,Exercise for patients with major depression: A systematic review with meta-analysis and trial sequential analysis,True,Christian,Gluud,7004884514
21,Exercise for patients with major depression: a systematic review with meta-analysis and trial sequential analysis,Exercise for patients with major depression: A systematic review with meta-analysis and trial sequential analysis,True,Merete,Nordentoft,7006191523
22,"Sedentary behavior and physical activity levels in people with schizophrenia, bipolar disorder and major depressive disorder: a global systematic review and meta-analysis","Sedentary behavior and physical activity levels in people with schizophrenia, bipolar disorder and major depressive disorder: a global systematic review and meta-analysis",True,Davy,Vancampfort,26326634000
22,"Sedentary behavior and physical activity levels in people with schizophrenia, bipolar disorder and major depressive disorder: a global systematic review and meta-analysis","Sedentary behavior and physical activity levels in people with schizophrenia, bipolar disorder and major depressive disorder: a global systematic review and meta-analysis",True,Joseph,Firth,56503241000
22,"Sedentary behavior and physical activity levels in people with schizophrenia, bipolar disorder and major depressive disorder: a global systematic review and meta-analysis","Sedentary behavior and physical activity levels in people with schizophrenia, bipolar disorder and major depressive disorder: a global systematic review and meta-analysis",True,Felipe B.,Schuch,14016488400
22,"Sedentary behavior and physical activity levels in people with schizophrenia, bipolar disorder and major depressive disorder: a global systematic review and meta-analysis","Sedentary behavior and physical activity levels in people with schizophrenia, bipolar disorder and major depressive disorder: a global systematic review and meta-analysis",True,Simon,Rosenbaum,45761309400
22,"Sedentary behavior and physical activity levels in people with schizophrenia, bipolar disorder and major depressive disorder: a global systematic review and meta-analysis","Sedentary behavior and physical activity levels in people with schizophrenia, bipolar disorder and major depressive disorder: a global systematic review and meta-analysis",True,James,Mugisha,37023472700
22,"Sedentary behavior and physical activity levels in people with schizophrenia, bipolar disorder and major depressive disorder: a global systematic review and meta-analysis","Sedentary behavior and physical activity levels in people with schizophrenia, bipolar disorder and major depressive disorder: a global systematic review and meta-analysis",True,Mats,Hallgren,35072791900
22,"Sedentary behavior and physical activity levels in people with schizophrenia, bipolar disorder and major depressive disorder: a global systematic review and meta-analysis","Sedentary behavior and physical activity levels in people with schizophrenia, bipolar disorder and major depressive disorder: a global systematic review and meta-analysis",True,Michel,Probst,7102075562
22,"Sedentary behavior and physical activity levels in people with schizophrenia, bipolar disorder and major depressive disorder: a global systematic review and meta-analysis","Sedentary behavior and physical activity levels in people with schizophrenia, bipolar disorder and major depressive disorder: a global systematic review and meta-analysis",True,Philip B.,Ward,7402102266
22,"Sedentary behavior and physical activity levels in people with schizophrenia, bipolar disorder and major depressive disorder: a global systematic review and meta-analysis","Sedentary behavior and physical activity levels in people with schizophrenia, bipolar disorder and major depressive disorder: a global systematic review and meta-analysis",True,Fiona,Gaughran,6602336142
22,"Sedentary behavior and physical activity levels in people with schizophrenia, bipolar disorder and major depressive disorder: a global systematic review and meta-analysis","Sedentary behavior and physical activity levels in people with schizophrenia, bipolar disorder and major depressive disorder: a global systematic review and meta-analysis",True,Marc,De Hert,7004425915
22,"Sedentary behavior and physical activity levels in people with schizophrenia, bipolar disorder and major depressive disorder: a global systematic review and meta-analysis","Sedentary behavior and physical activity levels in people with schizophrenia, bipolar disorder and major depressive disorder: a global systematic review and meta-analysis",True,André F.,Carvalho,56225206500
22,"Sedentary behavior and physical activity levels in people with schizophrenia, bipolar disorder and major depressive disorder: a global systematic review and meta-analysis","Sedentary behavior and physical activity levels in people with schizophrenia, bipolar disorder and major depressive disorder: a global systematic review and meta-analysis",True,Brendon,Stubbs,57204891343
23,Mindfulness-based Baduanjin exercise for depression and anxiety in people with physical or mental illnesses: a systematic review and meta-analysis,Mindfulness-based baduanjin exercise for depression and anxiety in people with physical or mental illnesses: A systematic review and meta-analysis,True,Liye,Zou,57192235862
23,Mindfulness-based Baduanjin exercise for depression and anxiety in people with physical or mental illnesses: a systematic review and meta-analysis,Mindfulness-based baduanjin exercise for depression and anxiety in people with physical or mental illnesses: A systematic review and meta-analysis,True,Albert,Yeung,24315287900
23,Mindfulness-based Baduanjin exercise for depression and anxiety in people with physical or mental illnesses: a systematic review and meta-analysis,Mindfulness-based baduanjin exercise for depression and anxiety in people with physical or mental illnesses: A systematic review and meta-analysis,True,Xinfeng,Quan,57200397889
23,Mindfulness-based Baduanjin exercise for depression and anxiety in people with physical or mental illnesses: a systematic review and meta-analysis,Mindfulness-based baduanjin exercise for depression and anxiety in people with physical or mental illnesses: A systematic review and meta-analysis,True,Stanley Sai Chuen,Hui,57191242489
23,Mindfulness-based Baduanjin exercise for depression and anxiety in people with physical or mental illnesses: a systematic review and meta-analysis,Mindfulness-based baduanjin exercise for depression and anxiety in people with physical or mental illnesses: A systematic review and meta-analysis,True,Xiaoyue,Hu,57221044259
23,Mindfulness-based Baduanjin exercise for depression and anxiety in people with physical or mental illnesses: a systematic review and meta-analysis,Mindfulness-based baduanjin exercise for depression and anxiety in people with physical or mental illnesses: A systematic review and meta-analysis,True,Jessie S.M.,Chan,54893588800
23,Mindfulness-based Baduanjin exercise for depression and anxiety in people with physical or mental illnesses: a systematic review and meta-analysis,Mindfulness-based baduanjin exercise for depression and anxiety in people with physical or mental illnesses: A systematic review and meta-analysis,True,Chaoyi,Wang,55774718700
23,Mindfulness-based Baduanjin exercise for depression and anxiety in people with physical or mental illnesses: a systematic review and meta-analysis,Mindfulness-based baduanjin exercise for depression and anxiety in people with physical or mental illnesses: A systematic review and meta-analysis,True,Sean David,Boyden,57188931745
23,Mindfulness-based Baduanjin exercise for depression and anxiety in people with physical or mental illnesses: a systematic review and meta-analysis,Mindfulness-based baduanjin exercise for depression and anxiety in people with physical or mental illnesses: A systematic review and meta-analysis,True,Li,Sun,57201111532
23,Mindfulness-based Baduanjin exercise for depression and anxiety in people with physical or mental illnesses: a systematic review and meta-analysis,Mindfulness-based baduanjin exercise for depression and anxiety in people with physical or mental illnesses: A systematic review and meta-analysis,True,Huiru,Wang,56046884000
24,Treating depression with physical activity in adolescents and young adults: a systematic review and meta-analysis of randomised controlled trials,Treating depression with physical activity in adolescents and young adults: A systematic review and meta-analysis of randomised controlled trials,True,A. P.,Bailey,55924691100
24,Treating depression with physical activity in adolescents and young adults: a systematic review and meta-analysis of randomised controlled trials,Treating depression with physical activity in adolescents and young adults: A systematic review and meta-analysis of randomised controlled trials,True,S. E.,Hetrick,16444162500
24,Treating depression with physical activity in adolescents and young adults: a systematic review and meta-analysis of randomised controlled trials,Treating depression with physical activity in adolescents and young adults: A systematic review and meta-analysis of randomised controlled trials,True,S.,Rosenbaum,45761309400
24,Treating depression with physical activity in adolescents and young adults: a systematic review and meta-analysis of randomised controlled trials,Treating depression with physical activity in adolescents and young adults: A systematic review and meta-analysis of randomised controlled trials,True,R.,Purcell,7102497294
24,Treating depression with physical activity in adolescents and young adults: a systematic review and meta-analysis of randomised controlled trials,Treating depression with physical activity in adolescents and young adults: A systematic review and meta-analysis of randomised controlled trials,True,A. G.,Parker,14833384000
25,Association of efficacy of resistance exercise training with depressive symptoms: meta-analysis and meta-regression analysis of randomized clinical trials,Association of efficacy of resistance exercise training with depressive symptoms meta-analysis and meta-regression: Analysis of randomized clinical trials,False,Brett R.,Gordon,57195406552
25,Association of efficacy of resistance exercise training with depressive symptoms: meta-analysis and meta-regression analysis of randomized clinical trials,Association of efficacy of resistance exercise training with depressive symptoms meta-analysis and meta-regression: Analysis of randomized clinical trials,False,Cillian P.,McDowell,57189003519
25,Association of efficacy of resistance exercise training with depressive symptoms: meta-analysis and meta-regression analysis of randomized clinical trials,Association of efficacy of resistance exercise training with depressive symptoms meta-analysis and meta-regression: Analysis of randomized clinical trials,False,Mats,Hallgren,35072791900
25,Association of efficacy of resistance exercise training with depressive symptoms: meta-analysis and meta-regression analysis of randomized clinical trials,Association of efficacy of resistance exercise training with depressive symptoms meta-analysis and meta-regression: Analysis of randomized clinical trials,False,Jacob D.,Meyer,54585710400
25,Association of efficacy of resistance exercise training with depressive symptoms: meta-analysis and meta-regression analysis of randomized clinical trials,Association of efficacy of resistance exercise training with depressive symptoms meta-analysis and meta-regression: Analysis of randomized clinical trials,False,Mark,Lyons,24381887600
25,Association of efficacy of resistance exercise training with depressive symptoms: meta-analysis and meta-regression analysis of randomized clinical trials,Association of efficacy of resistance exercise training with depressive symptoms meta-analysis and meta-regression: Analysis of randomized clinical trials,False,Matthew P.,Herring,27067659600
26,Physical activity and incident depression: a meta-analysis of prospective cohort studies,Physical activity and incident depression: A meta-analysis of prospective cohort studies,True,Felipe B.,Schuch,14016488400
26,Physical activity and incident depression: a meta-analysis of prospective cohort studies,Physical activity and incident depression: A meta-analysis of prospective cohort studies,True,Davy,Vancampfort,26326634000
26,Physical activity and incident depression: a meta-analysis of prospective cohort studies,Physical activity and incident depression: A meta-analysis of prospective cohort studies,True,Joseph,Firth,56503241000
26,Physical activity and incident depression: a meta-analysis of prospective cohort studies,Physical activity and incident depression: A meta-analysis of prospective cohort studies,True,Simon,Rosenbaum,45761309400
26,Physical activity and incident depression: a meta-analysis of prospective cohort studies,Physical activity and incident depression: A meta-analysis of prospective cohort studies,True,Philip B.,Ward,7402102266
26,Physical activity and incident depression: a meta-analysis of prospective cohort studies,Physical activity and incident depression: A meta-analysis of prospective cohort studies,True,Edson S.,Silva,57212116249
26,Physical activity and incident depression: a meta-analysis of prospective cohort studies,Physical activity and incident depression: A meta-analysis of prospective cohort studies,True,Mats,Hallgren,35072791900
26,Physical activity and incident depression: a meta-analysis of prospective cohort studies,Physical activity and incident depression: A meta-analysis of prospective cohort studies,True,Antonio Ponce,De Leon,7006344446
26,Physical activity and incident depression: a meta-analysis of prospective cohort studies,Physical activity and incident depression: A meta-analysis of prospective cohort studies,True,Andrea L.,Dunn,7201720357
26,Physical activity and incident depression: a meta-analysis of prospective cohort studies,Physical activity and incident depression: A meta-analysis of prospective cohort studies,True,Andrea C.,Deslandes,6602385251
26,Physical activity and incident depression: a meta-analysis of prospective cohort studies,Physical activity and incident depression: A meta-analysis of prospective cohort studies,True,Marcelo P.,Fleck,7004523568
26,Physical activity and incident depression: a meta-analysis of prospective cohort studies,Physical activity and incident depression: A meta-analysis of prospective cohort studies,True,Andre F.,Carvalho,57214830066
26,Physical activity and incident depression: a meta-analysis of prospective cohort studies,Physical activity and incident depression: A meta-analysis of prospective cohort studies,True,Brendon,Stubbs,57204891343
28,Aerobic exercise for adult patients with major depressive disorder in mental health services: A systematic review and meta-analysis,Aerobic exercise for adult patients with major depressive disorder in mental health services: A systematic review and meta-analysis,True,Ioannis D.,Morres,15752770000
28,Aerobic exercise for adult patients with major depressive disorder in mental health services: A systematic review and meta-analysis,Aerobic exercise for adult patients with major depressive disorder in mental health services: A systematic review and meta-analysis,True,Antonis,Hatzigeorgiadis,6602278210
28,Aerobic exercise for adult patients with major depressive disorder in mental health services: A systematic review and meta-analysis,Aerobic exercise for adult patients with major depressive disorder in mental health services: A systematic review and meta-analysis,True,Afroditi,Stathi,22136826400
28,Aerobic exercise for adult patients with major depressive disorder in mental health services: A systematic review and meta-analysis,Aerobic exercise for adult patients with major depressive disorder in mental health services: A systematic review and meta-analysis,True,Nikos,Comoutos,57195557334
28,Aerobic exercise for adult patients with major depressive disorder in mental health services: A systematic review and meta-analysis,Aerobic exercise for adult patients with major depressive disorder in mental health services: A systematic review and meta-analysis,True,Chantal,Arpin-Cribbie,6504077128
28,Aerobic exercise for adult patients with major depressive disorder in mental health services: A systematic review and meta-analysis,Aerobic exercise for adult patients with major depressive disorder in mental health services: A systematic review and meta-analysis,True,Charalampos,Krommidas,55883537400
28,Aerobic exercise for adult patients with major depressive disorder in mental health services: A systematic review and meta-analysis,Aerobic exercise for adult patients with major depressive disorder in mental health services: A systematic review and meta-analysis,True,Yannis,Theodorakis,6701441570
29,"Health benefits, safety and cost of physical activity interventions for mental health conditions: A meta-review to inform translation efforts","Health benefits, safety and cost of physical activity interventions for mental health conditions: A meta-review to inform translation efforts",True,Louise,Czosnek,57204286814
29,"Health benefits, safety and cost of physical activity interventions for mental health conditions: A meta-review to inform translation efforts","Health benefits, safety and cost of physical activity interventions for mental health conditions: A meta-review to inform translation efforts",True,Oscar,Lederman,56641855000
29,"Health benefits, safety and cost of physical activity interventions for mental health conditions: A meta-review to inform translation efforts","Health benefits, safety and cost of physical activity interventions for mental health conditions: A meta-review to inform translation efforts",True,Prue,Cormie,14017684300
29,"Health benefits, safety and cost of physical activity interventions for mental health conditions: A meta-review to inform translation efforts","Health benefits, safety and cost of physical activity interventions for mental health conditions: A meta-review to inform translation efforts",True,Eva,Zopf,39862439600
29,"Health benefits, safety and cost of physical activity interventions for mental health conditions: A meta-review to inform translation efforts","Health benefits, safety and cost of physical activity interventions for mental health conditions: A meta-review to inform translation efforts",True,Brendon,Stubbs,57204891343
